users_id,region,gender,age,height,weight,deadlift,backsq,pullups,Goals,WorkoutLocation,Equipment,Program name
52450,Europe,Male,30,72,177,419,331,37,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
24845,Europe,Male,33,69,80,392,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
32064,Europe,Male,40,74,196,441,298,0,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
27257,Asia,Male,39,70,225,465,415,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
39426,Europe,Male,32,73,220,485,331,20,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
54068,Europe,Male,31,71,170,353,249,25,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
63940,Asia,Male,36,72,200,405,355,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
24331,Europe,Male,28,NA,NA,419,287,50,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
58326,Europe,Male,33,70,192,507,375,42,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
43638,Europe,Male,41,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2438,Europe,Male,27,69,165,419,397,36,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2513,Europe,Male,30,69,196,397,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
6605,Europe,Male,35,NA,NA,397,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
49952,Asia,Male,37,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
56128,Europe,Male,35,72,159,375,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
5424,Europe,Male,33,70,154,320,220,30,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
7428,Europe,Male,32,75,209,529,397,50,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
26475,Europe,Male,31,68,187,507,441,50,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2498,Europe,Male,28,71,198,518,375,43,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
6839,Europe,Male,38,71,225,357,342,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
39547,Europe,Male,34,71,209,397,359,40,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
46072,Europe,Male,37,71,169,364,243,32,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
78843,Europe,Male,35,70,154,320,220,16,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
52271,Europe,Male,34,67,180,518,425,40,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
64615,Europe,Male,25,71,176,0,0,21,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
32019,Europe,Male,34,NA,198,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
46810,Europe,Male,38,72,203,452,331,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2766,Europe,Male,22,71,203,561,455,0,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
13762,Europe,Male,36,70,161,276,265,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
21351,Europe,Male,21,70,172,401,309,43,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
28064,Europe,Male,33,72,196,397,320,55,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
36351,Europe,Male,38,70,192,375,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
39540,Europe,Male,33,70,183,485,381,61,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
41563,Europe,Male,30,NA,NA,331,265,42,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
52218,Europe,Male,41,72,209,265,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
7840,Europe,Male,22,72,183,540,430,45,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
27778,Europe,Male,34,68,181,474,364,46,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
29639,Europe,Male,37,71,180,419,313,50,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
54653,Europe,Male,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
71093,Europe,Male,37,68,176,441,353,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
5462,Europe,Male,34,72,190,452,375,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
41448,Asia,Male,32,NA,NA,NA,295,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
56144,Europe,Male,36,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2559,Europe,Male,26,68,176,441,390,45,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
11055,Europe,Male,27,70,163,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
42403,Europe,Male,29,70,161,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
30278,Europe,Male,28,71,199,0,0,0,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
8396,Europe,Male,31,75,227,485,397,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
10823,Europe,Male,37,70,172,441,320,41,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
55965,Europe,Male,42,69,190,342,254,30,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
32666,Europe,Male,32,73,193,463,353,45,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
55889,Europe,Male,25,77,227,518,430,60,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
64623,Europe,Male,31,NA,NA,364,291,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
60574,Europe,Male,47,72,170,330,231,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
64550,Europe,Male,26,72,193,463,342,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
54237,Europe,Male,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
57675,Asia,Male,31,68,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
16102,Europe,Male,30,72,209,507,375,30,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
16925,Europe,Male,44,67,154,353,198,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
40448,Europe,Male,29,70,194,507,375,40,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
70812,Europe,Male,30,69,176,485,265,35,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
71438,Europe,Male,27,69,81,452,364,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
29602,Europe,Male,27,67,154,441,331,20,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
34661,Europe,Male,30,71,203,419,353,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
35930,Europe,Male,42,70,174,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
10667,Europe,Male,31,68,179,320,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
10997,Europe,Male,21,68,161,0,0,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
67754,Europe,Male,38,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
15829,Europe,Male,34,70,205,419,342,17,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
37731,Europe,Male,39,74,224,507,375,37,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
60869,Europe,Male,29,NA,73,397,309,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
30818,Europe,Male,37,72,179,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
3498,Europe,Male,37,NA,NA,0,0,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
2095,Europe,Male,46,69,187,419,335,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
6299,Europe,Male,31,71,180,441,386,35,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
13621,Europe,Male,30,68,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
83907,Europe,Male,36,67,174,375,309,28,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
15999,Europe,Male,37,71,168,441,320,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
22499,Europe,Male,35,71,180,375,298,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
78962,Europe,Male,33,69,169,375,276,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
58902,Europe,Male,22,72,187,430,348,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
16919,Europe,Male,42,71,182,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
24266,Europe,Male,35,70,198,507,496,45,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
44944,Europe,Male,37,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
58341,Europe,Male,28,72,192,441,335,37,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
7457,Europe,Male,43,NA,70,231,187,12,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
13879,Europe,Male,27,67,176,0,0,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
46789,Europe,Male,28,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
14420,Europe,Male,26,70,158,452,320,49,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
41196,Asia,Male,20,70,185,385,370,46,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
43501,Europe,Male,40,67,83,441,331,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
57428,Europe,Male,20,68,180,445,385,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
9376,Europe,Male,27,69,161,0,0,0,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
13640,Europe,Male,35,72,159,NA,187,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
31996,Europe,Male,43,67,162,NA,NA,38,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
59283,Europe,Male,37,78,243,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
26255,Europe,Male,29,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
34160,Europe,Male,30,NA,187,474,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
45983,Asia,Male,29,73,207,485,441,40,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
18275,Europe,Male,30,73,196,496,386,61,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
18447,Europe,Male,20,70,185,463,353,47,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
7564,Europe,Male,29,74,198,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
25579,Europe,Male,28,70,181,463,375,50,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
64564,Europe,Male,27,68,207,496,441,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
30433,Europe,Male,27,65,154,441,370,59,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
37513,Europe,Male,30,71,NA,331,236,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
11728,Europe,Male,28,72,149,364,243,48,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
14417,Europe,Male,42,70,174,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
26694,Asia,Male,35,65,148,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
37319,Europe,Male,30,70,198,463,324,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
51753,Europe,Male,26,71,181,408,331,36,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
64752,Europe,Male,35,70,176,342,265,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
81616,Europe,Male,22,70,187,463,441,65,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
16082,Europe,Male,28,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
21827,Europe,Male,27,NA,175,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
33392,Europe,Male,29,67,185,408,353,38,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
38223,Europe,Male,35,72,198,485,364,35,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
16140,Europe,Male,31,69,227,646,608,35,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
21541,Europe,Male,29,70,198,507,419,41,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
27242,Europe,Male,42,69,184,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
28173,Europe,Male,36,70,209,463,397,NA,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
50089,Europe,Male,27,71,85,419,260,12,Lose fat and build strength & muscles,Home,None ,Beginner home workout male (Bodyweight)
